CEP;UF;CIDADE;BAIRRO;LOGRADOURO
60351140;CE;Fortaleza;Olavo Oliveira;Vila Soraya
60351150;CE;Fortaleza;Olavo Oliveira;Travessa João Alves
60351160;CE;Fortaleza;Olavo Oliveira;Vila Ximenes
60351170;CE;Fortaleza;Olavo Oliveira;Vila José Carlos
60351180;CE;Fortaleza;Olavo Oliveira;Vila Alberto
60351200;CE;Fortaleza;Olavo Oliveira;Rua Rosalvo Quinderé
60351201;CE;Fortaleza;Olavo Oliveira;Vila Crepon
60351210;CE;Fortaleza;Olavo Oliveira;Vila Miguel Barros
60351220;CE;Fortaleza;Olavo Oliveira;Vila Poderosa
60351224;CE;Fortaleza;Olavo Oliveira;Vila Leopoldo
60351226;CE;Fortaleza;Olavo Oliveira;Vila Suzana
60351230;CE;Fortaleza;Olavo Oliveira;Rua Maria José Teixeira
60351235;CE;Fortaleza;Olavo Oliveira;Rua Emiliano de Queiroz
60351240;CE;Fortaleza;Olavo Oliveira;Vila Vagner Monte
60351250;CE;Fortaleza;Olavo Oliveira;Rua Francisco Mendes de Oliveira
60351255;CE;Fortaleza;Olavo Oliveira;Rua Emília Gonçalves
60351260;CE;Fortaleza;Olavo Oliveira;Vila Pais e Filhos
60351271;CE;Fortaleza;Olavo Oliveira;Travessa das Traves
60351275;CE;Fortaleza;Olavo Oliveira;Rua Vicente Luís Rocha
60351280;CE;Fortaleza;Olavo Oliveira;Vila Florinda
60351290;CE;Fortaleza;Olavo Oliveira;Vila João Batista
60351310;CE;Fortaleza;Olavo Oliveira;Travessa Santa Maria
60351320;CE;Fortaleza;Olavo Oliveira;Rua Gardner
60351332;CE;Fortaleza;Olavo Oliveira;Vila Deodovaldo
60351334;CE;Fortaleza;Olavo Oliveira;Rua Doutor José Goiania
60351335;CE;Fortaleza;Olavo Oliveira;Avenida Independência
60351364;CE;Fortaleza;Quintino Cunha;Avenida Coronel Carvalho
60351365;CE;Fortaleza;Olavo Oliveira;Rua Matoso Filho
60351380;CE;Fortaleza;Olavo Oliveira;Vila Gomes
60351390;CE;Fortaleza;Olavo Oliveira;Vila Mister Dutra
60351400;CE;Fortaleza;Quintino Cunha;Travessa Cristal
60351410;CE;Fortaleza;Quintino Cunha;Travessa Notre Dame
60351412;CE;Fortaleza;Quintino Cunha;Travessa Valdívia
60351420;CE;Fortaleza;Quintino Cunha;Travessa Ana
60351430;CE;Fortaleza;Quintino Cunha;Rua Tilia
60351435;CE;Fortaleza;Quintino Cunha;Rua Doutor José Goiania
60351436;CE;Fortaleza;Quintino Cunha;Vila Timbuca
60351440;CE;Fortaleza;Quintino Cunha;Travessa Tessália
60351450;CE;Fortaleza;Quintino Cunha;Travessa Alvim
60351451;CE;Fortaleza;Quintino Cunha;Travessa Jeremias
60351452;CE;Fortaleza;Quintino Cunha;Travessa Juarita Mendes
